0	1
0.01	0.99802673
0.02	0.9921147
0.03	0.98228725
0.04	0.96858316
0.05	0.95105652
0.06	0.92977649
0.07	0.90482705
0.08	0.87630668
0.09	0.84432793
0.1	0.80901699
0.11	0.77051324
0.12	0.72896863
0.13	0.68454711
0.14	0.63742399
0.15	0.58778525
0.16	0.53582679
0.17	0.48175367
0.18	0.42577929
0.19	0.36812455
0.2	0.30901699
0.21	0.24868989
0.22	0.18738131
0.23	0.12533323
0.24	0.06279052
0.25	-1.6081226e-16
0.26	-0.06279052
0.27	-0.12533323
0.28	-0.18738131
0.29	-0.24868989
0.3	-0.30901699
0.31	-0.36812455
0.32	-0.42577929
0.33	-0.48175367
0.34	-0.53582679
0.35	-0.58778525
0.36	-0.63742399
0.37	-0.68454711
0.38	-0.72896863
0.39	-0.77051324
0.4	-0.80901699
0.41	-0.84432793
0.42	-0.87630668
0.43	-0.90482705
0.44	-0.92977649
0.45	-0.95105652
0.46	-0.96858316
0.47	-0.98228725
0.48	-0.9921147
0.49	-0.99802673
0.5	-1
0.51	-0.99802673
0.52	-0.9921147
0.53	-0.98228725
0.54	-0.96858316
0.55	-0.95105652
0.56	-0.92977649
0.57	-0.90482705
0.58	-0.87630668
0.59	-0.84432793
0.6	-0.80901699
0.61	-0.77051324
0.62	-0.72896863
0.63	-0.68454711
0.64	-0.63742399
0.65	-0.58778525
0.66	-0.53582679
0.67	-0.48175367
0.68	-0.42577929
0.69	-0.36812455
0.7	-0.30901699
0.71	-0.24868989
0.72	-0.18738131
0.73	-0.12533323
0.74	-0.06279052
0.75	-1.8369702e-16
0.76	0.06279052
0.77	0.12533323
0.78	0.18738131
0.79	0.24868989
0.8	0.30901699
0.81	0.36812455
0.82	0.42577929
0.83	0.48175367
0.84	0.53582679
0.85	0.58778525
0.86	0.63742399
0.87	0.68454711
0.88	0.72896863
0.89	0.77051324
0.9	0.80901699
0.91	0.84432793
0.92	0.87630668
0.93	0.90482705
0.94	0.92977649
0.95	0.95105652
0.96	0.96858316
0.97	0.98228725
0.98	0.9921147
0.99	0.99802673
1	1
1.01	0.99802673
1.02	0.9921147
1.03	0.98228725
1.04	0.96858316
1.05	0.95105652
1.06	0.92977649
1.07	0.90482705
1.08	0.87630668
1.09	0.84432793
1.1	0.80901699
1.11	0.77051324
1.12	0.72896863
1.13	0.68454711
1.14	0.63742399
1.15	0.58778525
1.16	0.53582679
1.17	0.48175367
1.18	0.42577929
1.19	0.36812455
1.2	0.30901699
1.21	0.24868989
1.22	0.18738131
1.23	0.12533323
1.24	0.06279052
1.25	-5.8201672e-16
1.26	-0.06279052
1.27	-0.12533323
1.28	-0.18738131
1.29	-0.24868989
1.3	-0.30901699
